Ngày,Số HĐ,TK Nợ,TK Có,Giá trị,Diễn giải
2023-09-28,4747,131,511,325000.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-09-28,4747,131,3331,0.0,VAT bán ra HĐ 4747
2023-09-28,4747,131,511,6500000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-09-28,4747,131,3331,0.0,VAT bán ra HĐ 4747
2023-09-28,4746,131,511,0.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-28,4746,131,3331,0.0,VAT bán ra HĐ 4746
2023-09-28,4746,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-28,4746,131,3331,0.0,VAT bán ra HĐ 4746
2023-09-28,4746,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-28,4746,131,3331,0.0,VAT bán ra HĐ 4746
2023-09-28,4746,131,511,0.0,Bán ra: BEL - PHÔ MAI
2023-09-28,4746,131,3331,0.0,VAT bán ra HĐ 4746
2023-09-28,4746,131,511,1029000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-28,4746,131,3331,0.0,VAT bán ra HĐ 4746
2023-09-28,4746,131,511,528762.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-09-28,4746,131,3331,0.0,VAT bán ra HĐ 4746
2023-09-28,4746,131,511,4564800.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-28,4746,131,3331,0.0,VAT bán ra HĐ 4746
2023-09-28,4746,131,511,3570000.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-28,4746,131,3331,0.0,VAT bán ra HĐ 4746
2023-09-28,4746,131,511,181992.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-09-28,4746,131,3331,0.0,VAT bán ra HĐ 4746
2023-09-28,4746,131,511,5568000.0,Bán ra: BEL - PHÔ MAI
2023-09-28,4746,131,3331,0.0,VAT bán ra HĐ 4746
2023-09-28,4746,131,511,3531600.0,Bán ra: BEL - PHÔ MAI
2023-09-28,4746,131,3331,0.0,VAT bán ra HĐ 4746
2023-09-28,4745,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-28,4745,131,3331,0.0,VAT bán ra HĐ 4745
2023-09-28,4745,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-28,4745,131,3331,0.0,VAT bán ra HĐ 4745
2023-09-28,4745,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-28,4745,131,3331,0.0,VAT bán ra HĐ 4745
2023-09-28,4745,131,511,0.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-09-28,4745,131,3331,0.0,VAT bán ra HĐ 4745
2023-09-28,4745,131,511,0.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-28,4745,131,3331,0.0,VAT bán ra HĐ 4745
2023-09-28,4745,131,511,6300000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-28,4745,131,3331,0.0,VAT bán ra HĐ 4745
2023-09-28,4745,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-28,4745,131,3331,0.0,VAT bán ra HĐ 4745
2023-09-28,4745,131,511,465036.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-09-28,4745,131,3331,0.0,VAT bán ra HĐ 4745
2023-09-28,4745,131,511,4564800.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-28,4745,131,3331,0.0,VAT bán ra HĐ 4745
2023-09-28,4745,131,511,2433600.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-28,4745,131,3331,0.0,VAT bán ra HĐ 4745
2023-09-28,4745,131,511,156000.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-28,4745,131,3331,0.0,VAT bán ra HĐ 4745
2023-09-28,4745,131,511,189000.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-09-28,4745,131,3331,0.0,VAT bán ra HĐ 4745
2023-09-28,4745,131,511,3780000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-09-28,4745,131,3331,0.0,VAT bán ra HĐ 4745
2023-09-28,4744,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-28,4744,131,3331,0.0,VAT bán ra HĐ 4744
2023-09-28,4744,131,511,0.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-28,4744,131,3331,0.0,VAT bán ra HĐ 4744
2023-09-28,4744,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-28,4744,131,3331,0.0,VAT bán ra HĐ 4744
2023-09-28,4744,131,511,6863430.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-28,4744,131,3331,0.0,VAT bán ra HĐ 4744
2023-09-28,4744,131,511,5840000.0,Bán ra: FOOD - BÁNH (CHUNG)
2023-09-28,4744,131,3331,0.0,VAT bán ra HĐ 4744
2023-09-28,4744,131,511,337818.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-09-28,4744,131,3331,0.0,VAT bán ra HĐ 4744
2023-09-28,4726,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-28,4726,131,3331,0.0,VAT bán ra HĐ 4726
2023-09-28,4726,131,511,315198.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-09-28,4726,131,3331,0.0,VAT bán ra HĐ 4726
2023-09-28,4726,131,511,3570000.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-28,4726,131,3331,0.0,VAT bán ra HĐ 4726
2023-09-28,4726,131,511,1123200.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-28,4726,131,3331,0.0,VAT bán ra HĐ 4726
2023-09-28,4726,131,511,500000.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-09-28,4726,131,3331,0.0,VAT bán ra HĐ 4726
2023-09-28,4726,131,511,10000000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-09-28,4726,131,3331,0.0,VAT bán ra HĐ 4726
2023-09-28,4726,131,511,56850.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-09-28,4726,131,3331,0.0,VAT bán ra HĐ 4726
2023-09-28,4726,131,511,2842500.0,Bán ra: BEL - PHÔ MAI
2023-09-28,4726,131,3331,0.0,VAT bán ra HĐ 4726
2023-09-28,4725,131,511,0.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-28,4725,131,3331,0.0,VAT bán ra HĐ 4725
2023-09-28,4725,131,511,0.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-28,4725,131,3331,0.0,VAT bán ra HĐ 4725
2023-09-28,4725,131,511,0.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-28,4725,131,3331,0.0,VAT bán ra HĐ 4725
2023-09-28,4725,131,511,0.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-28,4725,131,3331,0.0,VAT bán ra HĐ 4725
2023-09-28,4725,131,511,6300000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-28,4725,131,3331,0.0,VAT bán ra HĐ 4725
2023-09-28,4725,131,511,0.0,Bán ra: BEL - PHÔ MAI
2023-09-28,4725,131,3331,0.0,VAT bán ra HĐ 4725
2023-09-28,4725,131,511,1715000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-28,4725,131,3331,0.0,VAT bán ra HĐ 4725
2023-09-28,4725,131,511,3720000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-28,4725,131,3331,0.0,VAT bán ra HĐ 4725
2023-09-28,4725,131,511,111360.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-09-28,4725,131,3331,0.0,VAT bán ra HĐ 4725
2023-09-28,4725,131,511,5568000.0,Bán ra: BEL - PHÔ MAI
2023-09-28,4725,131,3331,0.0,VAT bán ra HĐ 4725
2023-09-28,4727,131,511,6863430.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-28,4727,131,3331,0.0,VAT bán ra HĐ 4727
2023-09-28,4727,131,511,2204500.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-28,4727,131,3331,0.0,VAT bán ra HĐ 4727
2023-09-29,4763,131,511,530556.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4763,131,3331,0.0,VAT bán ra HĐ 4763
2023-09-29,4763,131,511,479169.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4763,131,3331,0.0,VAT bán ra HĐ 4763
2023-09-29,4763,131,511,158334.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4763,131,3331,0.0,VAT bán ra HĐ 4763
2023-09-29,4798,131,511,0.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4798,131,3331,0.0,VAT bán ra HĐ 4798
2023-09-29,4798,131,511,0.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4798,131,3331,0.0,VAT bán ra HĐ 4798
2023-09-29,4798,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4798,131,3331,0.0,VAT bán ra HĐ 4798
2023-09-29,4798,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4798,131,3331,0.0,VAT bán ra HĐ 4798
2023-09-29,4798,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4798,131,3331,0.0,VAT bán ra HĐ 4798
2023-09-29,4798,131,511,6863430.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4798,131,3331,0.0,VAT bán ra HĐ 4798
2023-09-29,4798,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4798,131,3331,0.0,VAT bán ra HĐ 4798
2023-09-29,4798,131,511,726000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4798,131,3331,0.0,VAT bán ra HĐ 4798
2023-09-29,4798,131,511,3268800.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4798,131,3331,0.0,VAT bán ra HĐ 4798
2023-09-29,4798,131,511,452244.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-09-29,4798,131,3331,0.0,VAT bán ra HĐ 4798
2023-09-29,4798,131,511,5174400.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4798,131,3331,0.0,VAT bán ra HĐ 4798
2023-09-29,4798,131,511,1627200.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4798,131,3331,0.0,VAT bán ra HĐ 4798
2023-09-29,4798,131,511,156000.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4798,131,3331,0.0,VAT bán ra HĐ 4798
2023-09-29,4797,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4797,131,3331,0.0,VAT bán ra HĐ 4797
2023-09-29,4797,131,511,0.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-09-29,4797,131,3331,0.0,VAT bán ra HĐ 4797
2023-09-29,4797,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4797,131,3331,0.0,VAT bán ra HĐ 4797
2023-09-29,4797,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4797,131,3331,0.0,VAT bán ra HĐ 4797
2023-09-29,4797,131,511,3272500.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4797,131,3331,0.0,VAT bán ra HĐ 4797
2023-09-29,4797,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4797,131,3331,0.0,VAT bán ra HĐ 4797
2023-09-29,4797,131,511,643188.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-09-29,4797,131,3331,0.0,VAT bán ra HĐ 4797
2023-09-29,4797,131,511,4564800.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4797,131,3331,0.0,VAT bán ra HĐ 4797
2023-09-29,4797,131,511,156000.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4797,131,3331,0.0,VAT bán ra HĐ 4797
2023-09-29,4797,131,511,5174400.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4797,131,3331,0.0,VAT bán ra HĐ 4797
2023-09-29,4763,131,511,798615.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4763,131,3331,0.0,VAT bán ra HĐ 4763
2023-09-29,4797,131,511,250000.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-09-29,4797,131,3331,0.0,VAT bán ra HĐ 4797
2023-09-29,4797,131,511,5000000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-09-29,4797,131,3331,0.0,VAT bán ra HĐ 4797
2023-09-29,4796,131,511,0.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4796,131,3331,0.0,VAT bán ra HĐ 4796
2023-09-29,4796,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4796,131,3331,0.0,VAT bán ra HĐ 4796
2023-09-29,4796,131,511,0.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4796,131,3331,0.0,VAT bán ra HĐ 4796
2023-09-29,4796,131,511,0.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-09-29,4796,131,3331,0.0,VAT bán ra HĐ 4796
2023-09-29,4796,131,511,2560000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4796,131,3331,0.0,VAT bán ra HĐ 4796
2023-09-29,4796,131,511,0.0,Bán ra: BEL - PHÔ MAI
2023-09-29,4796,131,3331,0.0,VAT bán ra HĐ 4796
2023-09-29,4796,131,511,726000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4796,131,3331,0.0,VAT bán ra HĐ 4796
2023-09-29,4796,131,511,336336.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-09-29,4796,131,3331,0.0,VAT bán ra HĐ 4796
2023-09-29,4764,131,511,250000.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-09-29,4764,131,3331,0.0,VAT bán ra HĐ 4764
2023-09-29,4764,131,511,5000000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-09-29,4764,131,3331,0.0,VAT bán ra HĐ 4764
2023-09-29,4763,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4763,131,3331,0.0,VAT bán ra HĐ 4763
2023-09-29,4763,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4763,131,3331,0.0,VAT bán ra HĐ 4763
2023-09-29,4763,131,511,91668.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4763,131,3331,0.0,VAT bán ra HĐ 4763
2023-09-29,4763,131,511,622216.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4763,131,3331,0.0,VAT bán ra HĐ 4763
2023-09-29,4763,131,511,205554.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4763,131,3331,0.0,VAT bán ra HĐ 4763
2023-09-29,4796,131,511,5174400.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4796,131,3331,0.0,VAT bán ra HĐ 4796
2023-09-29,4796,131,511,189000.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-09-29,4796,131,3331,0.0,VAT bán ra HĐ 4796
2023-09-29,4796,131,511,3780000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-09-29,4796,131,3331,0.0,VAT bán ra HĐ 4796
2023-09-29,4796,131,511,111360.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-09-29,4796,131,3331,0.0,VAT bán ra HĐ 4796
2023-09-29,4796,131,511,5568000.0,Bán ra: BEL - PHÔ MAI
2023-09-29,4796,131,3331,0.0,VAT bán ra HĐ 4796
2023-09-29,4795,131,511,0.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-09-29,4795,131,3331,0.0,VAT bán ra HĐ 4795
2023-09-29,4795,131,511,0.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-09-29,4795,131,3331,0.0,VAT bán ra HĐ 4795
2023-09-29,4795,131,511,0.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4795,131,3331,0.0,VAT bán ra HĐ 4795
2023-09-29,4795,131,511,0.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4795,131,3331,0.0,VAT bán ra HĐ 4795
2023-09-29,4795,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4795,131,3331,0.0,VAT bán ra HĐ 4795
2023-09-29,4795,131,511,1372000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4795,131,3331,0.0,VAT bán ra HĐ 4795
2023-09-29,4795,131,511,726000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4795,131,3331,0.0,VAT bán ra HĐ 4795
2023-09-29,4795,131,511,336336.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-09-29,4795,131,3331,0.0,VAT bán ra HĐ 4795
2023-09-29,4795,131,511,5174400.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4795,131,3331,0.0,VAT bán ra HĐ 4795
2023-09-29,4795,131,511,595000.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-09-29,4795,131,3331,0.0,VAT bán ra HĐ 4795
2023-09-29,4795,131,511,8120000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-09-29,4795,131,3331,0.0,VAT bán ra HĐ 4795
2023-09-29,4795,131,511,3780000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-09-29,4795,131,3331,0.0,VAT bán ra HĐ 4795
2023-09-29,4794,131,511,5760000.0,Bán ra: NBT - BÁNH NABATI
2023-09-29,4794,131,3331,0.0,VAT bán ra HĐ 4794
2023-09-29,4794,131,511,2920000.0,Bán ra: NBT - BÁNH NABATI
2023-09-29,4794,131,3331,0.0,VAT bán ra HĐ 4794
2023-09-29,4794,131,511,3450000.0,Bán ra: NBT - BÁNH NABATI
2023-09-29,4794,131,3331,0.0,VAT bán ra HĐ 4794
2023-09-29,4794,131,511,1850000.0,Bán ra: NBT - BÁNH NABATI
2023-09-29,4794,131,3331,0.0,VAT bán ra HĐ 4794
2023-09-29,4794,131,511,2920000.0,Bán ra: FOOD - BÁNH (CHUNG)
2023-09-29,4794,131,3331,0.0,VAT bán ra HĐ 4794
2023-09-29,4793,131,511,0.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4793,131,3331,0.0,VAT bán ra HĐ 4793
2023-09-29,4793,131,511,0.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4793,131,3331,0.0,VAT bán ra HĐ 4793
2023-09-29,4793,131,511,0.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4793,131,3331,0.0,VAT bán ra HĐ 4793
2023-09-29,4793,131,511,0.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4793,131,3331,0.0,VAT bán ra HĐ 4793
2023-09-29,4793,131,511,0.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4793,131,3331,0.0,VAT bán ra HĐ 4793
2023-09-29,4793,131,511,1452000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4793,131,3331,0.0,VAT bán ra HĐ 4793
2023-09-29,4793,131,511,1974000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4793,131,3331,0.0,VAT bán ra HĐ 4793
2023-09-29,4793,131,511,3720000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4793,131,3331,0.0,VAT bán ra HĐ 4793
2023-09-29,4793,131,511,3268800.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4793,131,3331,0.0,VAT bán ra HĐ 4793
2023-09-29,4793,131,511,5490744.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4793,131,3331,0.0,VAT bán ra HĐ 4793
2023-09-29,4793,131,511,0.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4793,131,3331,0.0,VAT bán ra HĐ 4793
2023-09-29,4793,131,511,2204500.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4793,131,3331,0.0,VAT bán ra HĐ 4793
2023-09-29,4792,131,511,0.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-09-29,4792,131,3331,0.0,VAT bán ra HĐ 4792
2023-09-29,4792,131,511,0.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-09-29,4792,131,3331,0.0,VAT bán ra HĐ 4792
2023-09-29,4792,131,511,0.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-09-29,4792,131,3331,0.0,VAT bán ra HĐ 4792
2023-09-29,4792,131,511,851500.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-09-29,4792,131,3331,0.0,VAT bán ra HĐ 4792
2023-09-29,4792,131,511,3250000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-09-29,4792,131,3331,0.0,VAT bán ra HĐ 4792
2023-09-29,4792,131,511,3780000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-09-29,4792,131,3331,0.0,VAT bán ra HĐ 4792
2023-09-29,4792,131,511,10000000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-09-29,4792,131,3331,0.0,VAT bán ra HĐ 4792
2023-09-29,4791,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4791,131,3331,0.0,VAT bán ra HĐ 4791
2023-09-29,4791,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4791,131,3331,0.0,VAT bán ra HĐ 4791
2023-09-29,4791,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4791,131,3331,0.0,VAT bán ra HĐ 4791
2023-09-29,4791,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4791,131,3331,0.0,VAT bán ra HĐ 4791
2023-09-29,4791,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4791,131,3331,0.0,VAT bán ra HĐ 4791
2023-09-29,4791,131,511,1141296.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-09-29,4791,131,3331,0.0,VAT bán ra HĐ 4791
2023-09-29,4791,131,511,5174400.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4791,131,3331,0.0,VAT bán ra HĐ 4791
2023-09-29,4791,131,511,1992000.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4791,131,3331,0.0,VAT bán ra HĐ 4791
2023-09-29,4791,131,511,4564800.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4791,131,3331,0.0,VAT bán ra HĐ 4791
2023-09-29,4791,131,511,1627200.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4791,131,3331,0.0,VAT bán ra HĐ 4791
2023-09-29,4791,131,511,4200000.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4791,131,3331,0.0,VAT bán ra HĐ 4791
2023-09-29,4790,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4790,131,3331,0.0,VAT bán ra HĐ 4790
2023-09-29,4790,131,511,0.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4790,131,3331,0.0,VAT bán ra HĐ 4790
2023-09-29,4790,131,511,0.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4790,131,3331,0.0,VAT bán ra HĐ 4790
2023-09-29,4790,131,511,5490744.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4790,131,3331,0.0,VAT bán ra HĐ 4790
2023-09-29,4790,131,511,726000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4790,131,3331,0.0,VAT bán ra HĐ 4790
2023-09-29,4790,131,511,3272500.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4790,131,3331,0.0,VAT bán ra HĐ 4790
2023-09-29,4790,131,511,3272500.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4790,131,3331,0.0,VAT bán ra HĐ 4790
2023-09-29,4790,131,511,336336.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-09-29,4790,131,3331,0.0,VAT bán ra HĐ 4790
2023-09-29,4790,131,511,5174400.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4790,131,3331,0.0,VAT bán ra HĐ 4790
2023-09-29,4789,131,511,184462.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-09-29,4789,131,3331,0.0,VAT bán ra HĐ 4789
2023-09-29,4789,131,511,1702632.0,Bán ra: AL - SỮA ANLENE
2023-09-29,4789,131,3331,0.0,VAT bán ra HĐ 4789
2023-09-29,4789,131,511,927780.0,Bán ra: AL - SỮA ANLENE
2023-09-29,4789,131,3331,0.0,VAT bán ra HĐ 4789
2023-09-29,4789,131,511,1981140.0,Bán ra: AL - SỮA ANLENE
2023-09-29,4789,131,3331,0.0,VAT bán ra HĐ 4789
2023-09-29,4788,131,511,0.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-09-29,4788,131,3331,0.0,VAT bán ra HĐ 4788
2023-09-29,4788,131,511,0.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-09-29,4788,131,3331,0.0,VAT bán ra HĐ 4788
2023-09-29,4788,131,511,0.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4788,131,3331,0.0,VAT bán ra HĐ 4788
2023-09-29,4788,131,511,3272500.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4788,131,3331,0.0,VAT bán ra HĐ 4788
2023-09-29,4788,131,511,1452000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4788,131,3331,0.0,VAT bán ra HĐ 4788
2023-09-29,4788,131,511,703000.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-09-29,4788,131,3331,0.0,VAT bán ra HĐ 4788
2023-09-29,4788,131,511,10000000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-09-29,4788,131,3331,0.0,VAT bán ra HĐ 4788
2023-09-29,4788,131,511,4060000.0,Bán ra: SN - YẾN SÀO/NƯỚC YẾN
2023-09-29,4788,131,3331,0.0,VAT bán ra HĐ 4788
2023-09-29,4787,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4787,131,3331,0.0,VAT bán ra HĐ 4787
2023-09-29,4787,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4787,131,3331,0.0,VAT bán ra HĐ 4787
2023-09-29,4787,131,511,0.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4787,131,3331,0.0,VAT bán ra HĐ 4787
2023-09-29,4787,131,511,0.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4787,131,3331,0.0,VAT bán ra HĐ 4787
2023-09-29,4787,131,511,0.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4787,131,3331,0.0,VAT bán ra HĐ 4787
2023-09-29,4787,131,511,6300000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4787,131,3331,0.0,VAT bán ra HĐ 4787
2023-09-29,4787,131,511,726000.0,Bán ra: VS - XÚC XÍCH VISSAN
2023-09-29,4787,131,3331,0.0,VAT bán ra HĐ 4787
2023-09-29,4787,131,511,762216.0,Bán ra: SERVICE - CHIẾT KHẤU
2023-09-29,4787,131,3331,0.0,VAT bán ra HĐ 4787
2023-09-29,4787,131,511,4200000.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4787,131,3331,0.0,VAT bán ra HĐ 4787
2023-09-29,4787,131,511,5174400.0,Bán ra: CLM - GIA VỊ CHOLIMEX
2023-09-29,4787,131,3331,0.0,VAT bán ra HĐ 4787
