shdon,loaihd,tthai,tgtcthue,tdlap,nbten,nmten
14405,muavao,1,45634091.00,2023-03-23 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN CÔNG NGHỆ TIN HỌC VIỄN SƠN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
1971,muavao,1,28000.00,2023-03-23 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
153,muavao,1,23363636.00,2023-03-23 17:00:00,CÔNG TY TNHH TM - DV MINH PHÁT,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
46772,muavao,1,525303.00,2023-03-22 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
20110,muavao,1,48636363.00,2023-03-22 17:00:00,CÔNG TY CỔ PHẦN DỊCH VỤ PHÂN PHỐI TỔNG HỢP DẦU KHÍ,Công ty TNHH  Một Thành Viên Huy Vũ
191224,muavao,1,413501.00,2023-12-21 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
13978,muavao,1,45454545.00,2023-03-22 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN CÔNG NGHỆ TIN HỌC VIỄN SƠN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
6221,muavao,1,16818200.00,2023-03-22 17:00:00,CÔNG TY CỔ PHẦN TIN HỌC VIẾT SƠN,CÔNG TY TNHH MỘT THÀNH VIÊN  HUY VŨ
6216,muavao,1,3000000.00,2023-03-22 17:00:00,CÔNG TY CỔ PHẦN TIN HỌC VIẾT SƠN,CÔNG TY TNHH MỘT THÀNH VIÊN  HUY VŨ
5001,muavao,1,32036364.00,2023-03-22 17:00:00,CÔNG TY CỔ PHẦN MÁY TÍNH VĨNH XUÂN - CHI NHÁNH THÀNH PHỐ HỒ CHÍ MINH,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
1906,muavao,1,19000.00,2023-03-22 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
82729,muavao,1,8570000.00,2023-03-21 17:00:00,CÔNG TY CỔ PHẦN THẾ GIỚI SỐ,Công Ty TNHH MTV Huy Vũ
19314,muavao,1,62000000.00,2023-03-21 17:00:00,CÔNG TY CỔ PHẦN DỊCH VỤ PHÂN PHỐI TỔNG HỢP DẦU KHÍ,Công ty TNHH  Một Thành Viên Huy Vũ
36042,muavao,1,217603.00,2023-03-06 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
1887,muavao,1,5181818.00,2023-03-21 17:00:00,CÔNG TY TNHH PHƯƠNG KHANG COMPUTER,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
1452,muavao,1,0.00,2023-03-21 17:00:00,CHI NHÁNH CÔNG TY CỔ PHẦN KỸ THUẬT CÔNG NGHỆ NAM THÀNH,Công ty TNHH  Một Thành Viên Huy Vũ
1377,muavao,1,5554546.00,2023-03-21 17:00:00,CÔNG TY CỔ PHẦN MÁY TÍNH VĨNH XUÂN - CHI NHÁNH ĐÀ NẴNG,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
236,muavao,1,2800000.00,2023-03-21 17:00:00,CÔNG TY CỔ PHẦN PHÂN PHỐI ĐIỆN TỬ JVS,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
229,muavao,1,8700000.00,2023-03-21 17:00:00,Công ty cổ phần đầu tư & thương mại Đại Phát,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
85,muavao,1,2964544.00,2023-03-21 17:00:00,CÔNG TY TNHH ĐIỆN TỬ TIN HỌC KIM PHÁT,Công Ty Trách Nhiệm Hữu Hạn một thành viên Huy Vũ
1350,muavao,1,11454546.00,2023-03-20 17:00:00,CÔNG TY CỔ PHẦN MÁY TÍNH VĨNH XUÂN - CHI NHÁNH ĐÀ NẴNG,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
44665,muavao,1,591781.00,2023-03-19 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
44661,muavao,1,400305.00,2023-03-19 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
1760,muavao,1,5072728.00,2023-03-19 17:00:00,CÔNG TY CỔ PHẦN MÁY TÍNH VINH HIỂN LỘC TÀI,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
1460,muavao,1,5063635.00,2023-03-19 17:00:00,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ QUỐC VIỆT,Công Ty TNHH Một Thành Viên Huy Vũ
572,muavao,1,4609091.00,2023-03-19 17:00:00,CÔNG TY TNHH THƯƠNG MẠI KỸ THUẬT DIỆP KHÁNH,Công ty TNHH MTV Huy Vũ
81,muavao,1,8863636.00,2023-03-19 17:00:00,CÔNG TY TNHH ĐIỆN TỬ TIN HỌC KIM PHÁT,Công Ty Trách Nhiệm Hữu Hạn một thành viên Huy Vũ
29390,muavao,1,6238182.00,2023-03-16 17:00:00,Công ty TNHH Phân phối Synnex FPT,Công ty TNHH MTV Huy Vũ
4566,muavao,1,7163637.00,2023-03-16 17:00:00,CÔNG TY CỔ PHẦN MÁY TÍNH VĨNH XUÂN - CHI NHÁNH THÀNH PHỐ HỒ CHÍ MINH,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
34460,muavao,1,648957.00,2023-02-28 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
1924,muavao,1,2654545.00,2023-03-16 17:00:00,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ TIN HỌC ANH PHƯƠNG A.P.C.O.M,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
1283,muavao,1,5272727.00,2023-03-16 17:00:00,CÔNG TY CỔ PHẦN MÁY TÍNH VĨNH XUÂN - CHI NHÁNH ĐÀ NẴNG,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
222,muavao,1,22345455.00,2023-03-16 17:00:00,CHI NHÁNH CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN CÔNG NGHỆ QUỐC GIA ADG TẠI ĐÀ NẴNG,Công Ty TNHH Một Thành Viên Huy Vũ
42344,muavao,1,716482.00,2023-03-15 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
28993,muavao,1,17603634.00,2023-03-15 17:00:00,Công ty TNHH Phân phối Synnex FPT,Công ty TNHH MTV Huy Vũ
5593,muavao,1,35290905.00,2023-03-15 17:00:00,CÔNG TY CỔ PHẦN TIN HỌC VIẾT SƠN,CÔNG TY TNHH MỘT THÀNH VIÊN  HUY VŨ
1739,muavao,1,40000.00,2023-03-15 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
1731,muavao,1,19000.00,2023-03-15 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
1730,muavao,1,19000.00,2023-03-15 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
1694,muavao,1,24018182.00,2023-03-15 17:00:00,CÔNG TY TNHH PHƯƠNG KHANG COMPUTER,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
206,muavao,1,44690909.00,2023-03-14 17:00:00,CHI NHÁNH CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN CÔNG NGHỆ QUỐC GIA ADG TẠI ĐÀ NẴNG,Công Ty TNHH Một Thành Viên Huy Vũ
73,muavao,1,4990911.00,2023-03-14 17:00:00,CÔNG TY TNHH ĐIỆN TỬ TIN HỌC KIM PHÁT,Công Ty Trách Nhiệm Hữu Hạn một thành viên Huy Vũ
41409,muavao,1,379785.00,2023-03-13 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
1686,muavao,1,15000.00,2023-03-13 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
1067,muavao,1,13340000.00,2023-03-13 17:00:00,CÔNG TY TNHH ĐẦU TƯ CÔNG NGHỆ ÂM THANH TRIỆU GIA,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
39753,muavao,1,288493.00,2023-03-12 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
39746,muavao,1,195062.00,2023-03-12 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
498,muavao,1,5527273.00,2023-03-02 17:00:00,CHI NHÁNH CÔNG TY TNHH CÔNG NGHỆ VÀ THƯƠNG MẠI Á MỸ,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
16779,muavao,1,25909091.00,2023-03-12 17:00:00,CÔNG TY CỔ PHẦN DỊCH VỤ PHÂN PHỐI TỔNG HỢP DẦU KHÍ,Công ty TNHH  Một Thành Viên Huy Vũ
16763463,muavao,1,18182.00,2023-03-10 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
2521,muavao,1,161909092.00,2023-03-10 17:00:00,CÔNG TY CỔ PHẦN CÔNG NGHỆ ELITE,CÔNG TY TNHH MTV HUY VŨ
69,muavao,1,9000000.00,2023-03-10 17:00:00,CÔNG TY TNHH ĐIỆN TỬ TIN HỌC KIM PHÁT,Công Ty Trách Nhiệm Hữu Hạn một thành viên Huy Vũ
68,muavao,1,31900000.00,2023-03-10 17:00:00,CÔNG TY TNHH ĐIỆN TỬ TIN HỌC KIM PHÁT,Công Ty Trách Nhiệm Hữu Hạn một thành viên Huy Vũ
16225375,muavao,1,2531507.00,2023-03-09 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
16225366,muavao,1,1687671.00,2023-03-09 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
16225362,muavao,1,8837260.00,2023-03-09 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
1596,muavao,1,50000.00,2023-03-09 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
191223,muavao,1,412819.00,2023-12-21 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
1135,muavao,1,1600000.00,2023-03-09 17:00:00,CÔNG TY CỔ PHẦN MÁY TÍNH VĨNH XUÂN - CHI NHÁNH ĐÀ NẴNG,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
1134,muavao,1,35800000.00,2023-03-09 17:00:00,CÔNG TY CỔ PHẦN MÁY TÍNH VĨNH XUÂN - CHI NHÁNH ĐÀ NẴNG,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
15579,muavao,1,39454545.00,2023-03-08 17:00:00,CÔNG TY CỔ PHẦN DỊCH VỤ PHÂN PHỐI TỔNG HỢP DẦU KHÍ,Công ty TNHH  Một Thành Viên Huy Vũ
1988,muavao,1,4818182.00,2023-03-07 17:00:00,CÔNG TY CỔ PHẦN THIẾT BỊ VĂN PHÒNG NGUYỄN ĐỨC,CÔNG TY TNHH MTV HUY VŨ
1987,muavao,1,9909091.00,2023-03-07 17:00:00,CÔNG TY CỔ PHẦN THIẾT BỊ VĂN PHÒNG NGUYỄN ĐỨC,CÔNG TY TNHH MTV HUY VŨ
1069,muavao,1,5772727.00,2023-03-07 17:00:00,CÔNG TY CỔ PHẦN MÁY TÍNH VĨNH XUÂN - CHI NHÁNH ĐÀ NẴNG,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
361,muavao,1,2598000.00,2023-03-07 17:00:00,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ SẢN XUẤT XUẤT NHẬP KHẨU MỰC IN VIỆT NHẬT,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
181034,muavao,1,248182.00,2023-03-06 17:00:00,CÔNG TY DỊCH VỤ MOBIFONE KHU VỰC 7 - CHI NHÁNH TỔNG CÔNG TY VIỄN THÔNG MOBIFONE,Công ty TNHH MTV Huy Vũ
14621,muavao,1,28181818.00,2023-03-06 17:00:00,CÔNG TY CỔ PHẦN DỊCH VỤ PHÂN PHỐI TỔNG HỢP DẦU KHÍ,Công ty TNHH  Một Thành Viên Huy Vũ
4384,muavao,1,8350000.00,2023-03-06 17:00:00,CÔNG TY TNHH VI TÍNH ĐẠI TÀI LỘC,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
2845,muavao,1,789045.00,2023-03-06 17:00:00,CÔNG TY CỔ PHẦN ĐẦU TƯ THƯƠNG MẠI PHÁT TRIỂN NHẤT TÍN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
1924,muavao,1,3409091.00,2023-03-06 17:00:00,CÔNG TY CỔ PHẦN THIẾT BỊ VĂN PHÒNG NGUYỄN ĐỨC,CÔNG TY TNHH MTV HUY VŨ
960,muavao,1,5290909.00,2023-03-06 17:00:00,CÔNG TY CỔ PHẦN ĐẦU TƯ PHÁT TRIỂN CÔNG NGHỆ ROBO,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
64,muavao,1,2545460.00,2023-03-06 17:00:00,CÔNG TY TNHH ĐIỆN TỬ TIN HỌC KIM PHÁT,Công Ty Trách Nhiệm Hữu Hạn một thành viên Huy Vũ
64026,muavao,1,49050000.00,2023-03-05 17:00:00,CÔNG TY CỔ PHẦN THẾ GIỚI SỐ,Công Ty TNHH MTV Huy Vũ
1472,muavao,1,19884.00,2023-03-05 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
1471,muavao,1,20000.00,2023-03-05 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
1386,muavao,1,22272727.00,2023-03-05 17:00:00,CÔNG TY TNHH PHƯƠNG KHANG COMPUTER,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
1034,muavao,1,4336364.00,2023-03-05 17:00:00,CÔNG TY CỔ PHẦN MÁY TÍNH VĨNH XUÂN - CHI NHÁNH ĐÀ NẴNG,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
181,muavao,1,43636364.00,2023-03-05 17:00:00,CHI NHÁNH CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN CÔNG NGHỆ QUỐC GIA ADG TẠI ĐÀ NẴNG,Công Ty TNHH Một Thành Viên Huy Vũ
833663,muavao,1,6364.00,2023-03-02 17:00:00,CÔNG TY TNHH TI KI,CÔNG TY TNHH MTV HUY VŨ
35341,muavao,1,53661.00,2023-03-02 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
35340,muavao,1,513.00,2023-03-02 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
35227,muavao,1,25000.00,2023-03-02 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
1143,muavao,1,5618178.00,2023-03-02 17:00:00,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ QUỐC VIỆT,Công Ty TNHH Một Thành Viên Huy Vũ
3957,muavao,1,5272727.00,2023-03-01 17:00:00,CÔNG TY CỔ PHẦN MÁY TÍNH VĨNH XUÂN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
961,muavao,1,26945455.00,2023-03-01 17:00:00,CÔNG TY CỔ PHẦN MÁY TÍNH VĨNH XUÂN - CHI NHÁNH ĐÀ NẴNG,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
46369397,muavao,1,350000.00,2023-02-28 17:00:00,Tập đoàn Công nghiệp - Viễn thông Quân đội,Công Ty Tnhh Huy Vũ
165249,muavao,1,369576.00,2023-02-28 17:00:00,TRUNG TÂM KINH DOANH VNPT - GIA LAI - CHI NHÁNH TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG,Công Ty TNHH MTV Huy Vũ
165151,muavao,1,210789.00,2023-02-28 17:00:00,TRUNG TÂM KINH DOANH VNPT - GIA LAI - CHI NHÁNH TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG,Công Ty TNHH MTV Huy Vũ
165150,muavao,1,432037.00,2023-02-28 17:00:00,TRUNG TÂM KINH DOANH VNPT - GIA LAI - CHI NHÁNH TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG,Công Ty TNHH MTV Huy Vũ
149479,muavao,1,249636.00,2023-02-28 17:00:00,TRUNG TÂM KINH DOANH VNPT - GIA LAI - CHI NHÁNH TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG,Công Ty TNHH MTV Huy Vũ
118898,muavao,1,274000.00,2023-02-28 17:00:00,TRUNG TÂM KINH DOANH VNPT - GIA LAI - CHI NHÁNH TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG,Công Ty TNHH MTV Huy Vũ
118855,muavao,1,20000.00,2023-02-28 17:00:00,TRUNG TÂM KINH DOANH VNPT - GIA LAI - CHI NHÁNH TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG,Công Ty TNHH MTV Huy Vũ
118804,muavao,1,24545.00,2023-02-28 17:00:00,TRUNG TÂM KINH DOANH VNPT - GIA LAI - CHI NHÁNH TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG,Công Ty  TNHH MTV Huy Vũ
118803,muavao,1,27000.00,2023-02-28 17:00:00,TRUNG TÂM KINH DOANH VNPT - GIA LAI - CHI NHÁNH TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG,Công Ty TNHH MTV  Huy Vũ
118606,muavao,1,213636.00,2023-02-28 17:00:00,TRUNG TÂM KINH DOANH VNPT - GIA LAI - CHI NHÁNH TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG,Cửa Hàng Máy Tình Trường Sơn
76313,muavao,1,718182.00,2023-02-28 17:00:00,CHI NHÁNH CÔNG TY CỔ PHẦN THẾ GIỚI DI ĐỘNG TẠI TỈNH GIA LAI,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
34480,muavao,1,643738.00,2023-02-28 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
34478,muavao,1,858317.00,2023-02-28 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
34476,muavao,1,1997807.00,2023-02-28 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
34474,muavao,1,1541518.00,2023-02-28 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
34471,muavao,1,1085229.00,2023-02-28 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
34468,muavao,1,517950.00,2023-02-28 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
34464,muavao,1,615301.00,2023-02-28 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
34462,muavao,1,1307879.00,2023-02-28 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
34458,muavao,1,474363.00,2023-02-28 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
34456,muavao,1,187733.00,2023-02-28 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
34445,muavao,1,3314220.00,2023-02-28 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
34444,muavao,1,708492.00,2023-02-28 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
34443,muavao,1,1011141.00,2023-02-28 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
34440,muavao,1,715264.00,2023-02-28 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
34437,muavao,1,835357.00,2023-02-28 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
34435,muavao,1,1370294.00,2023-02-28 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
34433,muavao,1,683792.00,2023-02-28 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
34430,muavao,1,715264.00,2023-02-28 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
34428,muavao,1,715264.00,2023-02-28 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
3312,muavao,1,1872727.00,2023-02-28 17:00:00,CÔNG TY CỔ PHẦN MÁY TÍNH VĨNH XUÂN - CHI NHÁNH THÀNH PHỐ HỒ CHÍ MINH,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
1436,muavao,1,5600000.00,2023-02-28 17:00:00,CÔNG TY CỔ PHẦN GIẢI PHÁP TIN HỌC ÁNH DƯƠNG,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
1071,muavao,1,5618178.00,2023-02-28 17:00:00,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ QUỐC VIỆT,Công Ty TNHH Một Thành Viên Huy Vũ
1040,muavao,1,11346364.00,2023-02-28 17:00:00,CHI NHÁNH CÔNG TY CỔ PHẦN KỸ THUẬT CÔNG NGHỆ NAM THÀNH,Công ty TNHH  Một Thành Viên Huy Vũ
924,muavao,1,7136363.00,2023-02-28 17:00:00,CÔNG TY CỔ PHẦN MÁY TÍNH VĨNH XUÂN - CHI NHÁNH ĐÀ NẴNG,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
367,muavao,1,11727272.00,2023-02-28 17:00:00,CÔNG TY CỔ PHẦN RIOTECH,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
26182,muavao,1,180000.00,2023-04-29 17:00:00,NGAN HANG TMCP PHAT TRIEN THANH PHO HO CHI MINH,CONG TY TNHH MOT THANH VIEN HUY VU
26181,muavao,1,10536172.00,2023-04-29 17:00:00,NGAN HANG TMCP PHAT TRIEN THANH PHO HO CHI MINH,CONG TY TNHH MOT THANH VIEN HUY VU
8343,muavao,1,10000.00,2023-04-29 17:00:00,Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
1575,muavao,1,115436.00,2023-04-29 17:00:00,CÔNG TY DỊCH VỤ MOBIFONE KHU VỰC 1 - CHI NHÁNH TỔNG CÔNG TY VIỄN THÔNG MOBIFONE,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
69003,muavao,1,3981818.00,2023-04-27 17:00:00,Chi nhánh Công ty TNHH phân phối Synnex FPT,Công ty TNHH MTV Huy Vũ
8911,muavao,1,6468181.00,2023-04-27 17:00:00,CÔNG TY CỔ PHẦN TIN HỌC VIẾT SƠN,CÔNG TY TNHH MỘT THÀNH VIÊN  HUY VŨ
1629,muavao,1,7090909.00,2023-04-27 17:00:00,CÔNG TY TNHH PHÂN PHỐI PHƯƠNG VIỆT,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
64153,muavao,1,125000.00,2023-04-26 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
55240,muavao,1,7037273.00,2023-04-26 17:00:00,Công ty TNHH Phân phối Synnex FPT,Công ty TNHH MTV Huy Vũ
54907,muavao,1,7912910.00,2023-04-26 17:00:00,Công ty TNHH Phân phối Synnex FPT,Công ty TNHH MTV Huy Vũ
1609,muavao,1,11072185.00,2023-04-26 17:00:00,CÔNG TY TNHH PHÂN PHỐI PHƯƠNG VIỆT,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
5753,muavao,1,227273.00,2023-04-24 17:00:00,CÔNG TY CỔ PHẦN THƯƠNG MẠI DỊCH VỤ TỔNG HỢP XUÂN TÙNG,Công Ty TNHH MTV Huy Vũ
2862,muavao,1,15000.00,2023-04-24 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
2861,muavao,1,23000.00,2023-04-24 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
2860,muavao,1,40000.00,2023-04-24 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
2821,muavao,1,15000.00,2023-04-23 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
2820,muavao,1,40000.00,2023-04-23 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
2388,muavao,1,9454547.00,2023-04-23 17:00:00,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ QUỐC VIỆT,Công Ty TNHH Một Thành Viên Huy Vũ
500,muavao,1,5363636.00,2023-04-23 17:00:00,CÔNG TY TNHH XUẤT NHẬP KHẨU LÊ TRẦN GIA,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
498,muavao,1,21600000.00,2023-04-23 17:00:00,CÔNG TY TNHH XUẤT NHẬP KHẨU LÊ TRẦN GIA,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
108,muavao,1,6227275.00,2023-04-23 17:00:00,CÔNG TY TNHH THƯƠNG MẠI & DỊCH VỤ ĐẠI SƠN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
8434,muavao,1,36704554.00,2023-04-21 17:00:00,CÔNG TY CỔ PHẦN TIN HỌC VIẾT SƠN,CÔNG TY TNHH MỘT THÀNH VIÊN  HUY VŨ
2776,muavao,1,23000.00,2023-04-20 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
2775,muavao,1,24248.00,2023-04-20 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
